gameId,gameDuration,gameMode,gameVersion
4177755464,835,CLASSIC,10.4.308.9400
4226907467,815,ARAM,10.6.313.2784
4257447245,1533,CLASSIC,10.6.314.4405
4159012176,1052,CLASSIC,10.3.307.7898
4247747924,1224,CLASSIC,10.6.314.4405
4135812437,993,ARAM,10.3.307.1028
4246175062,1239,CLASSIC,10.6.314.4405
4256791899,999,CLASSIC,10.6.314.4405
4243946844,1626,CLASSIC,10.6.313.8894
4134239583,1476,CLASSIC,10.3.307.1028
4113137000,1507,CLASSIC,10.2.305.4739
4203707752,918,CLASSIC,10.5.311.166
4231495019,951,CLASSIC,10.6.313.8894
4180639086,1599,CLASSIC,10.4.308.9400
4177100148,1686,ARAM,10.4.308.9400
4159012214,2067,CLASSIC,10.3.307.7898
4250369401,1481,CLASSIC,10.6.314.4405
4019551615,671,CLASSIC,9.24.300.6382
4233067904,1378,CLASSIC,10.6.313.8894
4180376963,1556,CLASSIC,10.4.308.9400
4147871114,1358,CLASSIC,10.3.307.7898
4253384077,1265,CLASSIC,10.6.314.4405
4253384088,1074,ARAM,10.6.314.4405
4159405465,2137,CLASSIC,10.3.307.7898
4188241309,938,CLASSIC,10.4.308.9400
4197940638,1409,ARAM,10.5.311.166
4189027743,980,CLASSIC,10.4.308.9400
4228480418,1890,CLASSIC,10.6.313.2784
4189814181,1136,CLASSIC,10.4.308.9400
4211965351,1270,CLASSIC,10.5.312.392
4070800814,1165,CLASSIC,9.24.300.6382
4238966192,2082,CLASSIC,10.6.313.8894
4219829683,1412,CLASSIC,10.5.312.392
4179852732,981,CLASSIC,10.4.308.9400
4228611517,1801,CLASSIC,10.6.313.2784
4251286975,1433,CLASSIC,10.6.314.4405
4136467912,1737,CLASSIC,10.3.307.1028
4257709519,1732,CLASSIC,10.6.314.4405
4119428570,2174,CLASSIC,10.2.305.4739
4210130400,1282,CLASSIC,10.5.312.392
4084956641,1631,CLASSIC,10.1.303.9385
4225859046,1712,CLASSIC,10.6.313.2784
4217208295,2254,CLASSIC,10.5.312.392
4227300840,1213,CLASSIC,10.6.313.2784
4140400106,1370,CLASSIC,10.3.307.1028
4077878763,1985,CLASSIC,10.1.303.9385
4239359468,1925,CLASSIC,10.6.313.8894
4255219181,1463,CLASSIC,10.6.314.4405
4242636269,1349,CLASSIC,10.6.313.8894
4201348587,744,CLASSIC,10.5.311.166
4199513588,192,CLASSIC,10.5.311.166
4192042498,925,CLASSIC,10.4.308.9400
4209081866,1783,CLASSIC,10.5.312.392
4137516558,1783,CLASSIC,10.3.307.1028
4194270740,968,CLASSIC,10.5.311.166
4238179862,1364,ARAM,10.6.313.8894
4241718810,1931,CLASSIC,10.6.313.8894
4211703323,647,CLASSIC,10.5.312.392
4144070171,839,CLASSIC,10.3.307.1028
4231101982,1149,ARAM,10.6.313.8894
4219829793,1726,CLASSIC,10.5.312.392
4210654754,1659,CLASSIC,10.5.312.392
4238310946,966,CLASSIC,10.6.313.8894
4070145575,965,CLASSIC,9.24.300.6382
4242112041,1679,CLASSIC,10.6.313.8894
4229660201,2062,CLASSIC,10.6.313.2784
4234640941,1490,CLASSIC,10.6.313.8894
4211310135,1625,CLASSIC,10.5.312.392
4146298424,1781,CLASSIC,10.3.307.7898
4200300087,627,CLASSIC,10.5.311.166
3977870907,1511,CLASSIC,9.22.296.5720
4177886782,1175,CLASSIC,10.4.308.9400
4242374209,1474,CLASSIC,10.6.313.8894
4197940801,2001,CLASSIC,10.5.311.166
4140662340,1683,CLASSIC,10.3.307.1028
4214718020,1495,CLASSIC,10.5.312.392
4242112074,1710,CLASSIC,10.6.313.8894
4224155210,1331,CLASSIC,10.5.312.392
4173037132,1728,CLASSIC,10.4.308.9400
4243422797,1599,CLASSIC,10.6.313.8894
4239097419,1077,CLASSIC,10.6.313.8894
4212751951,1866,CLASSIC,10.5.312.392
4222320203,1260,CLASSIC,10.5.312.392
4059397713,1645,CLASSIC,9.24.300.6382
4183916115,1419,CLASSIC,10.4.308.9400
4235951703,2309,CLASSIC,10.6.313.8894
4180901464,1108,CLASSIC,10.4.308.9400
4233330271,1223,CLASSIC,10.6.313.8894
4103175777,1231,CLASSIC,10.1.303.9385
4229529186,836,CLASSIC,10.6.313.2784
4047076969,1608,CLASSIC,9.24.300.6382
4257316458,1790,CLASSIC,10.6.314.4405
4213800562,789,CLASSIC,10.5.312.392
4238048882,1750,CLASSIC,10.6.313.8894
4238442100,1225,CLASSIC,10.6.313.8894
4216159865,686,CLASSIC,10.5.312.392
4155604605,1247,CLASSIC,10.3.307.7898
4250369668,1071,ONEFORALL,10.6.314.4405
4113530502,1545,CLASSIC,10.2.305.4739
4200824457,923,CLASSIC,10.5.311.166
4201479820,1197,CLASSIC,10.5.311.166
4188765839,2456,CLASSIC,10.4.308.9400
4248403600,918,CLASSIC,10.6.314.4405
4240801430,1509,CLASSIC,10.6.313.8894
4221140630,1357,ARAM,10.5.312.392
4141055641,934,CLASSIC,10.3.307.1028
4123098779,870,CLASSIC,10.2.305.4739
4220092064,692,ARAM,10.5.312.392
4194008737,1536,CLASSIC,10.5.311.166
4216028834,1593,CLASSIC,10.5.312.392
4211703469,1491,ARAM,10.5.312.392
4165566126,1360,CLASSIC,10.4.308.9400
4194664109,957,CLASSIC,10.5.311.166
4208557749,1153,CLASSIC,10.5.312.392
4162682553,1190,ARAM,10.3.307.7898
4209344186,1441,CLASSIC,10.5.312.392
4199120584,1581,CLASSIC,10.5.311.166
4238835408,1307,ARAM,10.6.313.8894
4236869331,1330,CLASSIC,10.6.313.8894
4243685082,1293,CLASSIC,10.6.313.8894
4253908698,1871,CLASSIC,10.6.314.4405
4246961889,1447,CLASSIC,10.6.314.4405
4179721955,1878,CLASSIC,10.4.308.9400
4207378148,194,CLASSIC,10.5.312.392
4250762985,1153,CLASSIC,10.6.314.4405
4233723628,1404,CLASSIC,10.6.313.8894
4220616429,948,CLASSIC,10.5.312.392
4244078316,1402,CLASSIC,10.6.313.8894
4217339633,1077,ARAM,10.5.312.392
4197940980,1530,CLASSIC,10.5.311.166
4118773493,2129,CLASSIC,10.2.305.4739
4240408312,1661,CLASSIC,10.6.313.8894
4241850105,1693,CLASSIC,10.6.313.8894
4133060348,1663,CLASSIC,10.3.307.1028
4029120253,1597,CLASSIC,9.24.300.6382
4211703551,1525,CLASSIC,10.5.312.392
4236607234,1854,CLASSIC,10.6.313.8894
4209344264,1239,CLASSIC,10.5.312.392
4214456075,1810,CLASSIC,10.5.312.392
4179328780,1446,CLASSIC,10.4.308.9400
4229136140,1417,CLASSIC,10.6.313.2784
4160454415,1621,CLASSIC,10.3.307.7898
4253908754,791,ONEFORALL,10.6.314.4405
4201611028,1259,CLASSIC,10.5.311.166
4133846805,1164,URF,10.3.307.1028
4150361878,1832,CLASSIC,10.3.307.7898
4240408341,1721,CLASSIC,10.6.313.8894
4231495447,1004,ARAM,10.6.313.8894
4171071257,1507,CLASSIC,10.4.308.9400
4090199832,1571,CLASSIC,10.1.303.9385
4213407514,1166,CLASSIC,10.5.312.392
4210392861,923,CLASSIC,10.5.312.392
4252204830,1028,ONEFORALL,10.6.314.4405
4233461535,1225,CLASSIC,10.6.313.8894
4228218661,1393,CLASSIC,10.6.313.2784
4232806182,2181,CLASSIC,10.6.313.8894
4224155438,1402,CLASSIC,10.5.312.392
4175396658,919,CLASSIC,10.4.308.9400
4106714930,1559,CLASSIC,10.2.305.4739
4221140789,1572,ARAM,10.5.312.392
4019027766,1332,CLASSIC,9.23.299.3089
4111171381,1019,CLASSIC,10.2.305.4739
4161634104,2196,CLASSIC,10.3.307.7898
4170678071,2409,CLASSIC,10.4.308.9400
4219830075,1684,CLASSIC,10.5.312.392
4157439804,1603,CLASSIC,10.3.307.7898
4193746748,2112,CLASSIC,10.5.311.166
4221402943,1927,CLASSIC,10.5.312.392
4251025216,1464,ONEFORALL,10.6.314.4405
4148264769,925,CLASSIC,10.3.307.7898
4244078400,1504,CLASSIC,10.6.313.8894
4227563336,2040,CLASSIC,10.6.313.2784
4242636618,1603,CLASSIC,10.6.313.8894
4229922638,1386,CLASSIC,10.6.313.2784
4223893329,1233,CLASSIC,10.5.312.392
4217470803,1021,ARAM,10.5.312.392
4253646678,612,ONEFORALL,10.6.314.4405
4087316311,1635,CLASSIC,10.1.303.9385
4223106904,1214,CLASSIC,10.5.312.392
4223631199,2075,CLASSIC,10.5.312.392
4255612769,1463,ARAM,10.6.314.4405
4184964964,1245,CLASSIC,10.4.308.9400
4206985065,1437,CLASSIC,10.5.311.166
4189814637,1379,CLASSIC,10.4.308.9400
4233199470,1994,CLASSIC,10.6.313.8894
4214325102,774,CLASSIC,10.5.312.392
4159274867,1101,CLASSIC,10.3.307.7898
4187979636,1159,CLASSIC,10.4.308.9400
4118380405,1782,CLASSIC,10.2.305.4739
4148133749,1467,CLASSIC,10.3.307.7898
4184571769,1553,CLASSIC,10.4.308.9400
4176969594,1643,CLASSIC,10.4.308.9400
4071194491,1909,CLASSIC,9.24.300.6382
4243029887,960,CLASSIC,10.6.313.8894
4244733825,1111,ARAM,10.6.313.8894
4225073029,1130,CLASSIC,10.5.312.392
4250894216,1369,CLASSIC,10.6.314.4405
4233723786,1122,CLASSIC,10.6.313.8894
4226383755,1649,CLASSIC,10.6.313.2784
4233068426,1809,CLASSIC,10.6.313.8894
4222713742,971,CLASSIC,10.5.312.392
4244733839,2181,CLASSIC,10.6.313.8894
4131487651,1956,CLASSIC,10.2.305.4739
4112875431,1211,CLASSIC,10.2.305.4739
4218126252,1450,CLASSIC,10.5.312.392
4181688245,1313,CLASSIC,10.4.308.9400
4033183675,1397,CLASSIC,9.24.300.6382
4200038335,1610,CLASSIC,10.5.311.166
4191387583,1325,CLASSIC,10.4.308.9400
4252336065,1567,CLASSIC,10.6.314.4405
4112220096,2026,CLASSIC,10.2.305.4739
3973414851,974,CLASSIC,9.22.296.5720
4212621254,1779,CLASSIC,10.5.312.392
4208295879,1945,CLASSIC,10.5.312.392
4221665226,1172,ARAM,10.5.312.392
4159799244,1210,CLASSIC,10.3.307.7898
4243554255,1456,CLASSIC,10.6.313.8894
4215504848,2043,CLASSIC,10.5.312.392
4219961295,977,CLASSIC,10.5.312.392
4135813078,1496,ARAM,10.3.307.1028
4193091543,755,CLASSIC,10.4.308.9400
4236345308,1636,ARAM,10.6.313.8894
4250763230,1083,CLASSIC,10.6.314.4405
4245913570,1328,CLASSIC,10.6.314.4405
4240146403,1571,CLASSIC,10.6.313.8894
4203839460,1240,CLASSIC,10.5.311.166
4146560999,1720,CLASSIC,10.3.307.7898
4251025386,779,ONEFORALL,10.6.314.4405
4245520366,2106,CLASSIC,10.6.314.4405
4187586547,1353,CLASSIC,10.4.308.9400
4180246518,1710,CLASSIC,10.4.308.9400
4200824823,1537,ARAM,10.5.311.166
4244471800,1756,CLASSIC,10.6.313.8894
4178018297,938,CLASSIC,10.4.308.9400
4248797179,914,CLASSIC,10.6.314.4405
4248928257,1962,CLASSIC,10.6.314.4405
4248535041,1121,CLASSIC,10.6.314.4405
4202135556,2110,CLASSIC,10.5.311.166
4178411526,1485,CLASSIC,10.4.308.9400
4221927431,1111,CLASSIC,10.5.312.392
4245913607,1560,CLASSIC,10.6.314.4405
4219568139,1288,CLASSIC,10.5.312.392
4243816460,1475,CLASSIC,10.6.313.8894
4188241937,1503,CLASSIC,10.4.308.9400
4239753238,1606,CLASSIC,10.6.313.8894
4255481880,1550,CLASSIC,10.6.314.4405
4239491098,1811,CLASSIC,10.6.313.8894
4220354587,1098,CLASSIC,10.5.312.392
4249583645,1766,CLASSIC,10.6.314.4405
4084826144,1692,CLASSIC,10.1.303.9385
4243816484,768,ARAM,10.6.313.8894
4208689190,1110,CLASSIC,10.5.312.392
4208033833,1339,CLASSIC,10.5.312.392
4229660719,808,CLASSIC,10.6.313.2784
4223762481,1429,CLASSIC,10.5.312.392
4169367605,1369,CLASSIC,10.4.308.9400
4214718519,1744,CLASSIC,10.5.312.392
4188897336,2310,CLASSIC,10.4.308.9400
4235690041,2311,CLASSIC,10.6.313.8894
4251025467,1522,CLASSIC,10.6.314.4405
4083253310,934,CLASSIC,10.1.303.9385
4159537214,1935,CLASSIC,10.3.307.7898
4155080768,1778,CLASSIC,10.3.307.7898
4244471873,1906,CLASSIC,10.6.313.8894
4225990718,955,CLASSIC,10.6.313.2784
4216946764,1824,CLASSIC,10.5.312.392
4059922509,1324,CLASSIC,9.24.300.6382
4214456404,1480,CLASSIC,10.5.312.392
4251943001,1222,ONEFORALL,10.6.314.4405
4225073242,859,ARAM,10.5.312.392
4254957659,800,ONEFORALL,10.6.314.4405
4177625178,1282,CLASSIC,10.4.308.9400
4249059421,968,CLASSIC,10.6.314.4405
4201611357,1136,CLASSIC,10.5.311.166
4217077856,1372,CLASSIC,10.5.312.392
4182212704,1122,ARAM,10.4.308.9400
4118773859,1871,CLASSIC,10.2.305.4739
4231626855,1780,CLASSIC,10.6.313.8894
4215505001,912,CLASSIC,10.5.312.392
4233068652,1000,ARAM,10.6.313.8894
4221010032,1335,CLASSIC,10.5.312.392
4258889848,1361,ARAM,10.6.314.4405
4252598392,1513,CLASSIC,10.6.314.4405
4168056954,841,CLASSIC,10.4.308.9400
4171333762,2086,CLASSIC,10.4.308.9400
4216815747,1686,CLASSIC,10.5.312.392
4151017614,1026,URF,10.3.307.7898
4214325391,917,CLASSIC,10.5.312.392
4213801104,944,CLASSIC,10.5.312.392
4205936791,1317,CLASSIC,10.5.311.166
4195319960,1136,CLASSIC,10.5.311.166
4236214428,1157,CLASSIC,10.6.313.8894
4096491680,1336,CLASSIC,10.1.303.9385
4222320802,2257,CLASSIC,10.5.312.392
4146036899,1834,CLASSIC,10.3.307.7898
4218388644,1787,ARAM,10.5.312.392
4173824164,2045,CLASSIC,10.4.308.9400
4228743337,1231,CLASSIC,10.6.313.2784
4165435562,1022,CLASSIC,10.4.308.9400
4186931370,1277,CLASSIC,10.4.308.9400
4220354739,1066,ARAM,10.5.312.392
4208689335,741,ARAM,10.5.312.392
4160585912,1959,CLASSIC,10.3.307.7898
4221927609,1787,CLASSIC,10.5.312.392
4235034808,1368,CLASSIC,10.6.313.8894
4243816637,1654,CLASSIC,10.6.313.8894
4224024767,1970,CLASSIC,10.5.312.392
4221665475,1334,CLASSIC,10.5.312.392
4246307013,2428,CLASSIC,10.6.314.4405
4254826696,619,ONEFORALL,10.6.314.4405
4236869839,1739,CLASSIC,10.6.313.8894
4220092624,1190,CLASSIC,10.5.312.392
4252205263,1847,CLASSIC,10.6.314.4405
4208558290,1214,ARAM,10.5.312.392
4206199016,1558,CLASSIC,10.5.311.166
4171202793,1680,CLASSIC,10.4.308.9400
4191125739,2069,CLASSIC,10.4.308.9400
4188242156,1691,CLASSIC,10.4.308.9400
4216291570,1031,CLASSIC,10.5.312.392
4248404213,1470,CLASSIC,10.6.314.4405
4229529849,1935,CLASSIC,10.6.313.2784
4250894590,1784,ONEFORALL,10.6.314.4405
4243554559,1395,CLASSIC,10.6.313.8894
4238049535,1883,CLASSIC,10.6.313.8894
3971842305,1525,CLASSIC,9.22.296.5720
4144201986,1649,CLASSIC,10.3.307.1028
4200038658,1133,CLASSIC,10.5.311.166
4179984648,1496,CLASSIC,10.4.308.9400
4159930634,1738,CLASSIC,10.3.307.7898
4227957004,1068,CLASSIC,10.6.313.2784
4160848141,1229,CLASSIC,10.3.307.7898
4243816717,1350,CLASSIC,10.6.313.8894
4145381649,1604,CLASSIC,10.3.307.7898
4226908440,1397,CLASSIC,10.6.313.2784
4061364505,1808,CLASSIC,9.24.300.6382
4239098140,1709,CLASSIC,10.6.313.8894
4195844382,1110,CLASSIC,10.5.311.166
4223238431,1265,CLASSIC,10.5.312.392
4218781994,1057,CLASSIC,10.5.312.392
4244209962,1533,CLASSIC,10.6.313.8894
4217995568,755,ARAM,10.5.312.392
4096491826,2300,CLASSIC,10.1.303.9385
4200825139,1375,CLASSIC,10.5.311.166
4173562166,1998,CLASSIC,10.4.308.9400
4240146743,903,ARAM,10.6.313.8894
4237001014,577,CLASSIC,10.6.313.8894
4242243904,1416,CLASSIC,10.6.313.8894
4175135040,1840,CLASSIC,10.4.308.9400
4241588547,1960,CLASSIC,10.6.313.8894
4228874565,1156,CLASSIC,10.6.313.2784
4242637138,1392,CLASSIC,10.6.313.8894
4251156823,1310,CLASSIC,10.6.314.4405
4191125847,1304,CLASSIC,10.4.308.9400
4249583966,1552,CLASSIC,10.6.314.4405
4230185316,1754,CLASSIC,10.6.313.2784
4205543781,1128,CLASSIC,10.5.311.166
4219699558,1219,CLASSIC,10.5.312.392
4247880042,2026,CLASSIC,10.6.314.4405
4158751082,2189,CLASSIC,10.3.307.7898
4258890100,1383,CLASSIC,10.6.314.4405
4178936182,1149,CLASSIC,10.4.308.9400
4196499836,1644,CLASSIC,10.5.311.166
4218651005,1779,CLASSIC,10.5.312.392
4227301757,1986,CLASSIC,10.6.313.2784
4188635519,936,CLASSIC,10.4.308.9400
4233462147,1244,CLASSIC,10.6.313.8894
4219175299,1195,CLASSIC,10.5.312.392
4236870021,1899,CLASSIC,10.6.313.8894
4243292551,1739,CLASSIC,10.6.313.8894
4190732684,1624,CLASSIC,10.4.308.9400
4247617938,1028,CLASSIC,10.6.314.4405
4228874643,1960,CLASSIC,10.6.313.2784
4241981843,1351,CLASSIC,10.6.313.8894
4175135131,1219,CLASSIC,10.4.308.9400
4245651869,974,CLASSIC,10.6.314.4405
4227432862,1555,CLASSIC,10.6.313.2784
4244734366,1238,CLASSIC,10.6.313.8894
4219830693,1129,CLASSIC,10.5.312.392
4237132199,952,CLASSIC,10.6.313.8894
4168450473,1121,ARAM,10.4.308.9400
4245651883,1223,CLASSIC,10.6.314.4405
4190994862,1624,CLASSIC,10.4.308.9400
4235428271,1671,CLASSIC,10.6.313.8894
4152328624,2074,CLASSIC,10.3.307.7898
4234248630,1681,CLASSIC,10.6.313.8894
4255482296,1107,CLASSIC,10.6.314.4405
4188373445,1278,CLASSIC,10.4.308.9400
4215898567,1414,CLASSIC,10.5.312.392
4165697992,1476,CLASSIC,10.4.308.9400
4230316491,1083,ARAM,10.6.313.8894
4105798093,1211,CLASSIC,10.2.305.4739
4211573197,1841,CLASSIC,10.5.312.392
4221141459,1752,CLASSIC,10.5.312.392
4221272533,1969,CLASSIC,10.5.312.392
4211704279,1862,CLASSIC,10.5.312.392
4250370530,993,ONEFORALL,10.6.314.4405
4240015843,1632,CLASSIC,10.6.313.8894
4164125155,1595,CLASSIC,10.4.308.9400
4194402790,996,ARAM,10.5.311.166
4229136875,1598,CLASSIC,10.6.313.2784
4211704302,1479,CLASSIC,10.5.312.392
4233200113,1879,CLASSIC,10.6.313.8894
4168188403,1224,CLASSIC,10.4.308.9400
4180771322,1753,CLASSIC,10.4.308.9400
4252991998,1346,CLASSIC,10.6.314.4405
4179984897,928,CLASSIC,10.4.308.9400
4116546052,2163,CLASSIC,10.2.305.4739
4236214793,1985,CLASSIC,10.6.313.8894
4207378958,808,CLASSIC,10.5.312.392
3995042319,873,CLASSIC,9.23.298.8833
4254433808,1295,CLASSIC,10.6.314.4405
4252729873,2487,CLASSIC,10.6.314.4405
4249190930,1496,CLASSIC,10.6.314.4405
4221010451,918,ARAM,10.5.312.392
4226122260,1343,CLASSIC,10.6.313.2784
4247880213,926,CLASSIC,10.6.314.4405
4241850905,1567,CLASSIC,10.6.313.8894
4237132315,1106,CLASSIC,10.6.313.8894
4199383583,1799,CLASSIC,10.5.311.166
4206592544,915,CLASSIC,10.5.311.166
4222845473,1927,CLASSIC,10.5.312.392
4257055271,956,CLASSIC,10.6.314.4405
4161634855,1643,CLASSIC,10.3.307.7898
4120347177,1264,CLASSIC,10.2.305.4739
4236345902,1207,CLASSIC,10.6.313.8894
4187456048,1901,CLASSIC,10.4.308.9400
4244865586,582,CLASSIC,10.6.313.8894
4247355957,917,CLASSIC,10.6.314.4405
4221534776,1289,CLASSIC,10.5.312.392
4208165440,1382,CLASSIC,10.5.312.392
4041835078,1780,CLASSIC,9.24.300.6382
4221010502,1460,CLASSIC,10.5.312.392
4209345097,1258,CLASSIC,10.5.312.392
4227695179,903,CLASSIC,10.6.313.2784
4205675087,1007,CLASSIC,10.5.311.166
4226122324,1839,CLASSIC,10.6.313.2784
4230840916,1736,CLASSIC,10.6.313.8894
4190863956,915,CLASSIC,10.4.308.9400
4239884891,1063,CLASSIC,10.6.313.8894
4227433062,1345,CLASSIC,10.6.313.2784
4127818343,1054,CLASSIC,10.2.305.4739
4252992102,1252,CLASSIC,10.6.314.4405
4199907945,1077,ARAM,10.5.311.166
4191650418,1384,CLASSIC,10.4.308.9400
4195844724,1162,CLASSIC,10.5.311.166
4179722870,1203,CLASSIC,10.4.308.9400
4216160900,963,CLASSIC,10.5.312.392
4247618182,1172,CLASSIC,10.6.314.4405
4245783179,941,CLASSIC,10.6.314.4405
4195451532,1468,CLASSIC,10.5.311.166
4238312084,1546,CLASSIC,10.6.313.8894
4252336793,920,CLASSIC,10.6.314.4405
4179460762,926,CLASSIC,10.4.308.9400
4222714522,1166,ARAM,10.5.312.392
4206199453,922,CLASSIC,10.5.311.166
4179460767,1858,CLASSIC,10.4.308.9400
4208427680,1944,CLASSIC,10.5.312.392
4143809185,918,CLASSIC,10.3.307.1028
4246045347,915,CLASSIC,10.6.314.4405
4243030691,1740,CLASSIC,10.6.313.8894
4221010598,2039,CLASSIC,10.5.312.392
4227564200,2279,CLASSIC,10.6.313.2784
4250239657,1212,CLASSIC,10.6.314.4405
4155605674,849,CLASSIC,10.3.307.7898
4245390000,1047,CLASSIC,10.6.314.4405
4238181042,936,CLASSIC,10.6.313.8894
4143940277,1431,CLASSIC,10.3.307.1028
4176446133,707,CLASSIC,10.4.308.9400
4069622455,1714,CLASSIC,9.24.300.6382
4222845625,930,CLASSIC,10.5.312.392
4146299578,2145,CLASSIC,10.3.307.7898
4161635005,1858,CLASSIC,10.3.307.7898
4153115326,1957,CLASSIC,10.3.307.7898
4230972097,1431,ARAM,10.6.313.8894
4244734658,1092,CLASSIC,10.6.313.8894
4201480900,1359,CLASSIC,10.5.311.166
4236739268,1420,CLASSIC,10.6.313.8894
4250370761,1559,ONEFORALL,10.6.314.4405
4251419337,2080,CLASSIC,10.6.314.4405
3951919823,1329,CLASSIC,9.21.294.813
4205806292,1422,CLASSIC,10.5.311.166
4226384608,2066,CLASSIC,10.6.313.2784
3952968420,1243,CLASSIC,9.21.294.813
4147479272,1761,CLASSIC,10.3.307.7898
4143153896,1609,CLASSIC,10.3.307.1028
4248666860,1522,CLASSIC,10.6.314.4405
4073161452,1673,CLASSIC,10.1.303.6554
4225204974,1389,CLASSIC,10.5.312.392
4199777010,192,CLASSIC,10.5.311.166
4242113275,2327,CLASSIC,10.6.313.8894
4110254849,703,CLASSIC,10.2.305.4739
4249060100,1458,CLASSIC,10.6.314.4405
4220617478,1907,CLASSIC,10.5.312.392
4140794632,1171,CLASSIC,10.3.307.1028
4258104079,1462,CLASSIC,10.6.314.4405
4169892625,1860,CLASSIC,10.4.308.9400
4201612052,1837,CLASSIC,10.5.311.166
4216816404,1351,CLASSIC,10.5.312.392
4232938262,1825,CLASSIC,10.6.313.8894
4216029976,1062,ARAM,10.5.312.392
4206986010,1067,CLASSIC,10.5.311.166
4255613725,1765,CLASSIC,10.6.314.4405
4127556383,1134,CLASSIC,10.2.305.4739
4221928230,1126,CLASSIC,10.5.312.392
4227433256,1827,CLASSIC,10.6.313.2784
4161635113,1147,CLASSIC,10.3.307.7898
4210131755,1469,CLASSIC,10.5.312.392
4260594477,1522,CLASSIC,10.6.314.4405
4206461747,1785,CLASSIC,10.5.311.166
4213015347,1863,CLASSIC,10.5.312.392
4232807220,1377,CLASSIC,10.6.313.8894
4233331510,1379,CLASSIC,10.6.313.8894
4254171966,2281,CLASSIC,10.6.314.4405
3979051838,1149,CLASSIC,9.22.296.5720
4184572734,2286,CLASSIC,10.4.308.9400
4247225153,1734,CLASSIC,10.6.314.4405
4251157318,1276,CLASSIC,10.6.314.4405
4248404807,1131,CLASSIC,10.6.314.4405
4144857928,1663,CLASSIC,10.3.307.7898
4247618386,2138,CLASSIC,10.6.314.4405
4137780057,1030,CLASSIC,10.3.307.1028
4218913627,1433,ARAM,10.5.312.392
4202660700,1665,CLASSIC,10.5.311.166
4212097885,1539,CLASSIC,10.5.312.392
4221141854,1336,CLASSIC,10.5.312.392
4145513310,1322,CLASSIC,10.3.307.7898
4248798053,927,CLASSIC,10.6.314.4405
4255220583,658,ONEFORALL,10.6.314.4405
4198728553,1434,CLASSIC,10.5.311.166
4222976882,1235,CLASSIC,10.5.312.392
4254434167,675,ONEFORALL,10.6.314.4405
4177757048,1580,CLASSIC,10.4.308.9400
4150494080,730,CLASSIC,10.3.307.7898
4258628496,2436,CLASSIC,10.6.314.4405
4224025488,1232,CLASSIC,10.5.312.392
4169499537,1762,CLASSIC,10.4.308.9400
4233986968,1401,CLASSIC,10.6.313.8894
4222190493,1372,ARAM,10.5.312.392
4079059871,913,CLASSIC,10.1.303.9385
4098196385,941,CLASSIC,10.1.303.9385
4229399457,196,CLASSIC,10.6.313.2784
4142367651,1834,CLASSIC,10.3.307.1028
4246963111,992,CLASSIC,10.6.314.4405
4150494127,1757,CLASSIC,10.3.307.7898
4116284336,1096,CLASSIC,10.2.305.4739
4224025520,1961,CLASSIC,10.5.312.392
4215636913,2052,CLASSIC,10.5.312.392
4099244977,1400,CLASSIC,10.1.303.9385
4162421684,1306,CLASSIC,10.3.307.7898
4247094200,1308,CLASSIC,10.6.314.4405
4238967736,1591,CLASSIC,10.6.313.8894
4128342973,927,CLASSIC,10.2.305.4739
4189815745,1889,CLASSIC,10.4.308.9400
4227957698,1183,ARAM,10.6.313.2784
4230448065,1103,ARAM,10.6.313.8894
4101473219,1249,CLASSIC,10.1.303.9385
4202267591,1723,CLASSIC,10.5.311.166
3761865679,949,CLASSIC,9.14.282.3231
4259021778,1246,CLASSIC,10.6.314.4405
4242637788,1347,CLASSIC,10.6.313.8894
4240802788,1518,CLASSIC,10.6.313.8894
4240540648,969,CLASSIC,10.6.313.8894
4231234538,1273,CLASSIC,10.6.313.8894
4236870635,978,CLASSIC,10.6.313.8894
4240147436,882,ARAM,10.6.313.8894
4256138223,2043,CLASSIC,10.6.314.4405
4014179315,1143,CLASSIC,9.23.299.3089
4063200247,1443,CLASSIC,9.24.300.6382
4192437242,820,ARAM,10.4.308.9400
4227171324,1563,CLASSIC,10.6.313.2784
4244079613,1349,CLASSIC,10.6.313.8894
4214981629,1295,ARAM,10.5.312.392
4205151231,890,CLASSIC,10.5.311.166
4225074178,1474,CLASSIC,10.5.312.392
4212753410,1726,CLASSIC,10.5.312.392
4216816643,1394,CLASSIC,10.5.312.392
4139222027,1803,CLASSIC,10.3.307.1028
4075783180,1339,CLASSIC,10.1.303.9385
4233462801,944,ARAM,10.6.313.8894
4254827538,915,ARAM,10.6.314.4405
4179985433,1176,CLASSIC,10.4.308.9400
4204364830,2435,CLASSIC,10.5.311.166
4207641631,1287,CLASSIC,10.5.312.392
4205413408,901,CLASSIC,10.5.311.166
4237132836,2102,CLASSIC,10.6.313.8894
4183917605,2187,CLASSIC,10.4.308.9400
4202660907,1601,CLASSIC,10.5.311.166
4247749680,2448,CLASSIC,10.6.314.4405
4240540722,1708,CLASSIC,10.6.313.8894
4205937716,1344,CLASSIC,10.5.311.166
4222846004,1288,ARAM,10.5.312.392
4218913847,1178,CLASSIC,10.5.312.392
4115760186,2205,CLASSIC,10.2.305.4739
4256662587,2269,CLASSIC,10.6.314.4405
4181689405,1198,CLASSIC,10.4.308.9400
4247225410,1602,CLASSIC,10.6.314.4405
4252992580,499,CLASSIC,10.6.314.4405
4225205322,1262,ARAM,10.5.312.392
